Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number
active,YUL,A55,PAP,2024-01-31T09:00:00+00:00,2024-01-31T09:29:00+00:00,29.0,Air Transat,TS664
landed,YUL,C79,PHL,2024-01-31T12:55:00+00:00,2024-01-31T12:56:00+00:00,2.0,American Airlines,AA5783
landed,YUL,C79,PHL,2024-01-31T16:05:00+00:00,2024-01-31T16:13:00+00:00,9.0,American Airlines,AA5796
landed,YUL,C73,PHL,2024-01-31T13:20:00+00:00,2024-01-31T13:51:00+00:00,31.0,Air Canada,AC8859
landed,YUL,A57,PTP,2024-01-31T09:00:00+00:00,2024-01-31T09:11:00+00:00,12.0,Air Canada,AC948
landed,YUL,A59,PTP,2024-01-31T11:00:00+00:00,2024-01-31T10:58:00+00:00,,Air France,AF625
landed,YUL,57,PTY,2024-01-31T07:18:00+00:00,2024-01-31T07:39:00+00:00,21.0,Copa Airlines,CM484
landed,YUL,A66,PUJ,2024-01-31T08:15:00+00:00,2024-01-31T08:54:00+00:00,40.0,Air Canada,AC944
landed,YUL,A67,PUJ,2024-01-31T07:05:00+00:00,2024-01-31T07:27:00+00:00,22.0,Air Transat,TS398
landed,YUL,A63,PUJ,2024-01-31T14:30:00+00:00,2024-01-31T14:59:00+00:00,29.0,Air Transat,TS498
landed,YUL,A58,PUJ,2024-01-31T08:00:00+00:00,2024-01-31T08:26:00+00:00,26.0,Sunwing,WG4334
landed,YUL,A58,PUJ,2024-01-31T10:00:00+00:00,2024-01-31T10:28:00+00:00,28.0,Sunwing,WG4336
landed,YUL,A67,PVR,2024-01-31T09:30:00+00:00,2024-01-31T09:51:00+00:00,21.0,Air Canada,AC999
landed,YUL,A66,PVR,2024-01-31T10:30:00+00:00,2024-01-31T10:42:00+00:00,12.0,Air Transat,TS106
scheduled,YUL,A66,SDQ,2024-01-31T17:55:00+00:00,2024-01-31T19:40:00+00:00,106.0,Flycana,DW721
diverted,YUL,C76,SFO,2024-01-31T18:15:00+00:00,2024-01-31T18:45:00+00:00,30.0,Air Canada,AC763
landed,YUL,A65,SJO,2024-01-31T18:55:00+00:00,2024-01-31T19:24:00+00:00,29.0,Air Transat,TS196
landed,YUL,C76,LAS,2024-03-14T19:35:00+00:00,2024-03-14T20:15:00+00:00,40.0,Air Canada,AC1274
landed,YUL,C76,LAS,2024-03-14T08:00:00+00:00,2024-03-14T08:33:00+00:00,34.0,Air Canada Rouge,RV1707
landed,YUL,C56,LAX,2024-03-14T17:35:00+00:00,2024-03-14T18:41:00+00:00,67.0,Air Canada,AC781
landed,YUL,C85,LGA,2024-03-14T07:20:00+00:00,2024-03-14T07:45:00+00:00,25.0,American Airlines,AA4469
landed,YUL,C81,LGA,2024-03-14T10:58:00+00:00,2024-03-14T11:06:00+00:00,8.0,American Airlines,AA4550
landed,YUL,C81,LGA,2024-03-14T17:44:00+00:00,2024-03-14T17:50:00+00:00,6.0,American Airlines,AA4772
landed,YUL,,LGA,2024-03-14T13:15:00+00:00,2024-03-14T13:35:00+00:00,20.0,Air Canada,AC638
landed,YUL,,LGA,2024-03-14T15:20:00+00:00,2024-03-14T15:48:00+00:00,28.0,Air Canada,AC640
scheduled,YUL,,LGA,2024-03-14T17:30:00+00:00,2024-03-14T17:48:00+00:00,21.0,Air Canada,AC642
scheduled,YUL,,LGA,2024-03-14T18:40:00+00:00,2024-03-14T18:59:00+00:00,21.0,Air Canada,AC644
landed,YUL,,LGA,2024-03-14T20:01:00+00:00,2024-03-14T20:16:00+00:00,16.0,Air Canada,AC646
landed,YUL,C73,LGA,2024-03-14T08:00:00+00:00,2024-03-14T08:15:00+00:00,15.0,Air Canada,AC8634
active,YUL,C79,LGA,2024-03-14T13:15:00+00:00,,20.0,Air Canada,AC8638
scheduled,YUL,C76,LGA,2024-03-14T15:20:00+00:00,,28.0,Air Canada,AC8640
scheduled,YUL,C73,LGA,2024-03-14T17:30:00+00:00,,19.0,Air Canada,AC8642
scheduled,YUL,C87,LGA,2024-03-14T18:40:00+00:00,,21.0,Air Canada,AC8644
active,YUL,C82,LGA,2024-03-14T20:00:00+00:00,,17.0,Air Canada,AC8646
landed,YUL,C88,LGA,2024-03-14T06:15:00+00:00,2024-03-14T06:29:00+00:00,14.0,Delta Air Lines,DL5426
landed,YUL,C84,LGA,2024-03-14T16:24:00+00:00,2024-03-14T16:41:00+00:00,18.0,Delta Air Lines,DL5431
landed,YUL,C84,LGA,2024-03-14T10:00:00+00:00,2024-03-14T10:22:00+00:00,23.0,Delta Air Lines,DL5434
scheduled,YUL,,LGA,2024-03-14T13:15:00+00:00,,21.0,Jazz,QK638
scheduled,YUL,,LGA,2024-03-14T15:20:00+00:00,,21.0,Jazz,QK640
scheduled,YUL,,LGA,2024-03-14T17:30:00+00:00,,21.0,Jazz,QK642
scheduled,YUL,,LGA,2024-03-14T18:40:00+00:00,,21.0,Jazz,QK644
scheduled,YUL,,LGA,2024-03-14T20:01:00+00:00,,20.0,Jazz,QK646
landed,YUL,A67,LGW,2024-03-14T22:15:00+00:00,2024-03-14T22:27:00+00:00,12.0,Air Transat,TS728
landed,YUL,A61,LHR,2024-03-14T20:20:00+00:00,2024-03-14T20:40:00+00:00,21.0,Air Canada,AC864
landed,YUL,A57,LHR,2024-03-14T21:55:00+00:00,2024-03-14T22:10:00+00:00,15.0,British Airways,BA94
landed,YUL,A64,LIR,2024-03-14T08:50:00+00:00,2024-03-14T09:04:00+00:00,14.0,Air Canada,AC1331
landed,YUL,A61,LIR,2024-03-14T11:00:00+00:00,2024-03-14T11:37:00+00:00,38.0,Air Transat,TS600
landed,YUL,A63,LIS,2024-03-14T21:05:00+00:00,2024-03-14T21:32:00+00:00,28.0,Air Canada,AC812
landed,YUL,C77,MCO,2024-03-14T09:20:00+00:00,,10.0,Air Canada,AC1634
unknown,YUL,C85,MCO,2024-03-14T08:10:00+00:00,,,Delta Air Lines,DL661
landed,YUL,C77,MCO,2024-03-14T09:20:00+00:00,2024-03-14T09:31:00+00:00,11.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-03-14T13:30:00+00:00,2024-03-14T14:00:00+00:00,31.0,Air Canada Rouge,RV1636
landed,YUL,C75,MCO,2024-03-14T18:40:00+00:00,2024-03-14T19:07:00+00:00,28.0,Air Canada Rouge,RV1638
landed,YUL,C56,MCO,2024-03-14T06:45:00+00:00,2024-03-14T07:42:00+00:00,57.0,Air Transat,TS820
landed,YUL,A65,MEX,2024-03-14T18:55:00+00:00,2024-03-14T19:09:00+00:00,14.0,Air Canada,AC995
landed,YUL,A66,MEX,2024-03-14T23:10:00+00:00,2024-03-14T23:31:00+00:00,21.0,Aeromexico,AM637
landed,YUL,A66,MEX,2024-03-14T10:03:00+00:00,2024-03-14T10:21:00+00:00,19.0,Aeromexico,AM681
landed,YUL,C81,MIA,2024-03-14T07:00:00+00:00,2024-03-14T07:25:00+00:00,26.0,American Airlines,AA1516
landed,YUL,C79,MIA,2024-03-14T08:30:00+00:00,2024-03-14T08:38:00+00:00,8.0,Air Canada,AC1206
landed,YUL,C76,MIA,2024-03-14T18:45:00+00:00,2024-03-14T18:58:00+00:00,13.0,Air Canada,AC1208
landed,YUL,A68,MRS,2024-03-14T20:05:00+00:00,2024-03-14T20:33:00+00:00,29.0,Air Transat,TS434
landed,YUL,,MSP,2024-03-14T17:45:00+00:00,2024-03-14T17:59:00+00:00,14.0,Air Canada,AC851
scheduled,YUL,C79,MSP,2024-03-14T17:45:00+00:00,2024-03-14T17:59:00+00:00,14.0,Air Canada,AC8851
landed,YUL,C86,MSP,2024-03-14T06:00:00+00:00,2024-03-14T06:25:00+00:00,25.0,Delta Air Lines,DL4923
scheduled,YUL,,MSP,2024-03-14T17:45:00+00:00,,21.0,Jazz,QK851
landed,YUL,C74,MSY,2024-03-14T08:00:00+00:00,2024-03-14T08:31:00+00:00,32.0,Air Canada Rouge,RV1713
landed,YUL,A59,MUC,2024-03-14T21:15:00+00:00,2024-03-14T21:35:00+00:00,20.0,Lufthansa,LH475
landed,YUL,A52,MXP,2024-03-14T20:50:00+00:00,2024-03-14T21:02:00+00:00,13.0,Air Canada,AC894
landed,YUL,A52,NAS,2024-03-14T09:05:00+00:00,2024-03-14T09:12:00+00:00,7.0,Air Canada,AC938
active,YUL,C83,LGA,2024-03-04T18:40:00+00:00,,16.0,Air Canada,AC8644
scheduled,YUL,C81,LGA,2024-03-04T20:00:00+00:00,,19.0,Air Canada,AC8646
landed,YUL,C84,LGA,2024-03-04T10:15:00+00:00,2024-03-04T10:25:00+00:00,10.0,Delta Air Lines,DL4932
landed,YUL,C87,LGA,2024-03-04T18:30:00+00:00,2024-03-04T18:42:00+00:00,12.0,Delta Air Lines,DL5014
landed,YUL,C88,LGA,2024-03-04T06:30:00+00:00,2024-03-04T06:47:00+00:00,17.0,Delta Air Lines,DL5139
scheduled,YUL,,LGA,2024-03-04T18:40:00+00:00,,21.0,Jazz,QK644
scheduled,YUL,,LGA,2024-03-04T20:00:00+00:00,,21.0,Jazz,QK646
scheduled,YUL,A55,LHR,2024-03-04T23:30:00+00:00,2024-03-04T23:53:00+00:00,22.0,Air Canada,AC864
scheduled,YUL,A59,LHR,2024-03-04T20:45:00+00:00,2024-03-04T22:03:00+00:00,78.0,British Airways,BA94
landed,YUL,A65,LIR,2024-03-04T11:00:00+00:00,2024-03-04T11:10:00+00:00,11.0,Sunwing,WG728
landed,YUL,A65,LIS,2024-03-04T21:45:00+00:00,2024-03-04T22:57:00+00:00,73.0,TAP Air Portugal,TP254
landed,YUL,A52,LYS,2024-03-04T21:30:00+00:00,2024-03-04T21:54:00+00:00,25.0,Air Canada,AC876
landed,YUL,A51,MBJ,2024-03-04T09:00:00+00:00,2024-03-04T09:33:00+00:00,34.0,Air Canada,AC922
landed,YUL,A63,MBJ,2024-03-04T14:05:00+00:00,2024-03-04T14:23:00+00:00,19.0,Air Transat,TS486
landed,YUL,C76,MCO,2024-03-04T09:20:00+00:00,2024-03-04T09:48:00+00:00,29.0,Air Canada Rouge,RV1634
landed,YUL,C75,MCO,2024-03-04T13:30:00+00:00,2024-03-04T13:40:00+00:00,11.0,Air Canada Rouge,RV1636
landed,YUL,C75,MCO,2024-03-04T18:40:00+00:00,2024-03-04T19:01:00+00:00,22.0,Air Canada Rouge,RV1638
landed,YUL,C56,MCO,2024-03-04T06:45:00+00:00,2024-03-04T07:03:00+00:00,19.0,Air Transat,TS820
scheduled,YUL,A61,MEX,2024-03-04T18:55:00+00:00,2024-03-04T21:40:00+00:00,165.0,Air Canada,AC995
landed,YUL,A57,MEX,2024-03-04T23:10:00+00:00,2024-03-04T23:24:00+00:00,14.0,Aeromexico,AM637
landed,YUL,A57,MEX,2024-03-04T09:03:00+00:00,2024-03-04T09:57:00+00:00,54.0,Aeromexico,AM681
active,YUL,C85,MIA,2024-03-04T07:00:00+00:00,,347.0,American Airlines,AA1516
landed,YUL,C84,MIA,2024-03-04T08:30:00+00:00,2024-03-04T09:05:00+00:00,35.0,Air Canada,AC1206
landed,YUL,C84,MIA,2024-03-04T18:45:00+00:00,2024-03-04T18:59:00+00:00,15.0,Air Canada,AC1208
landed,YUL,C79,MIA,2024-03-04T16:10:00+00:00,2024-03-04T16:45:00+00:00,35.0,Air Transat,TS2120
landed,YUL,C79,MSP,2024-03-04T17:45:00+00:00,2024-03-04T18:20:00+00:00,35.0,Air Canada,AC8851
landed,YUL,C86,MSP,2024-03-04T07:00:00+00:00,2024-03-04T07:15:00+00:00,16.0,Delta Air Lines,DL4807
landed,YUL,A57,MUC,2024-03-04T20:15:00+00:00,2024-03-04T20:37:00+00:00,23.0,Lufthansa,LH475
landed,YUL,A51,MXP,2024-03-04T20:30:00+00:00,2024-03-04T21:00:00+00:00,31.0,Air Canada,AC894
scheduled,YUL,A51,NAS,2024-03-04T09:05:00+00:00,2024-03-04T13:39:00+00:00,275.0,Air Canada,AC938
landed,YUL,C85,ORD,2024-03-04T08:30:00+00:00,2024-03-04T08:49:00+00:00,20.0,Air Canada,AC8959
landed,YUL,C77,ORD,2024-03-04T13:05:00+00:00,2024-03-04T13:19:00+00:00,15.0,Air Canada,AC8961
scheduled,YUL,C73,ORD,2024-03-04T19:45:00+00:00,2024-03-04T19:57:00+00:00,12.0,Air Canada,AC8967
landed,YUL,,ORD,2024-03-04T19:45:00+00:00,2024-03-04T19:57:00+00:00,12.0,Air Canada,AC967
scheduled,YUL,,ORD,2024-03-04T19:45:00+00:00,,21.0,Jazz,QK967
landed,YUL,C82,ORD,2024-03-04T06:05:00+00:00,2024-03-04T06:24:00+00:00,20.0,United Airlines,UA3597
landed,YUL,C82,ORD,2024-03-04T16:45:00+00:00,2024-03-04T17:01:00+00:00,17.0,United Airlines,UA3629
landed,YUL,C75,PBI,2024-03-04T09:05:00+00:00,2024-03-04T09:39:00+00:00,34.0,Air Canada,AC1250
landed,YUL,C79,PHL,2024-03-04T07:30:00+00:00,2024-03-04T07:37:00+00:00,7.0,American Airlines,AA5779
landed,YUL,C79,PHL,2024-03-04T12:54:00+00:00,2024-03-04T13:09:00+00:00,15.0,American Airlines,AA5783
landed,YUL,C83,PHL,2024-03-04T16:00:00+00:00,2024-03-04T16:06:00+00:00,7.0,American Airlines,AA5796
landed,YUL,C83,PHL,2024-03-04T13:20:00+00:00,2024-03-04T13:45:00+00:00,26.0,Air Canada,AC8859
landed,YUL,A60,POP,2024-03-04T09:10:00+00:00,2024-03-04T09:27:00+00:00,18.0,Air Canada Rouge,RV1822
landed,YUL,A68,POP,2024-03-04T08:20:00+00:00,2024-03-04T08:43:00+00:00,24.0,Air Transat,TS890
landed,YUL,A57,AMM,2024-02-26T21:50:00+00:00,2024-02-26T22:01:00+00:00,12.0,Royal Jordanian,RJ272
landed,YUL,A57,AMS,2024-02-26T19:05:00+00:00,2024-02-26T19:26:00+00:00,21.0,KLM,KL672
landed,YUL,C85,ATL,2024-02-26T18:25:00+00:00,2024-02-26T18:42:00+00:00,18.0,Air Canada,AC8569
landed,YUL,C84,ATL,2024-02-26T07:00:00+00:00,2024-02-26T07:26:00+00:00,27.0,Delta Air Lines,DL1345
landed,YUL,C86,ATL,2024-02-26T18:40:00+00:00,2024-02-26T18:56:00+00:00,16.0,Delta Air Lines,DL639
landed,YUL,C86,ATL,2024-02-26T13:44:00+00:00,2024-02-26T13:48:00+00:00,5.0,Delta Air Lines,DL697
landed,YUL,A68,BCN,2024-02-26T18:20:00+00:00,2024-02-26T18:38:00+00:00,18.0,Air Canada,AC822
scheduled,YUL,A60,BGI,2024-02-26T09:40:00+00:00,2024-02-26T12:12:00+00:00,153.0,Air Canada,AC962
scheduled,YUL,,BOS,2024-02-26T21:30:00+00:00,,,empty,
scheduled,YUL,,BOS,2024-02-26T21:30:00+00:00,,6.0,NetJets Aviation,1I
landed,YUL,,BOS,2024-02-26T21:00:00+00:00,2024-02-26T20:45:00+00:00,,NetJets Aviation,1I549
landed,YUL,C77,BOS,2024-02-26T08:15:00+00:00,2024-02-26T08:48:00+00:00,34.0,Air Canada,AC8604
landed,YUL,C76,BOS,2024-02-26T13:10:00+00:00,2024-02-26T13:31:00+00:00,22.0,Air Canada,AC8606
landed,YUL,C83,BOS,2024-02-26T16:45:00+00:00,2024-02-26T17:16:00+00:00,31.0,Air Canada,AC8608
landed,YUL,A60,BRU,2024-02-26T18:50:00+00:00,2024-02-26T19:32:00+00:00,42.0,Air Canada,AC832
active,YUL,A64,CCC,2024-02-26T17:00:00+00:00,2024-02-26T17:39:00+00:00,40.0,Air Transat,TS856
active,YUL,A61,CCC,2024-02-26T06:00:00+00:00,2024-02-26T06:30:00+00:00,31.0,Sunwing,WG6106
landed,YUL,A55,CDG,2024-02-26T21:25:00+00:00,2024-02-26T22:54:00+00:00,89.0,Air Canada,AC870
landed,YUL,A52,CDG,2024-02-26T18:10:00+00:00,2024-02-26T18:17:00+00:00,7.0,Air Canada,AC874
landed,YUL,A57,CDG,2024-02-26T17:00:00+00:00,2024-02-26T17:14:00+00:00,14.0,Air France,AF345
landed,YUL,55,CDG,2024-02-26T19:05:00+00:00,2024-02-26T19:30:00+00:00,25.0,Air France,AF347
landed,YUL,A64,CDG,2024-02-26T20:20:00+00:00,2024-02-26T21:35:00+00:00,76.0,Air Transat,TS110
landed,YUL,C81,CLT,2024-02-26T14:15:00+00:00,2024-02-26T14:31:00+00:00,16.0,American Airlines,AA5029
landed,YUL,C85,CLT,2024-02-26T07:15:00+00:00,2024-02-26T07:53:00+00:00,38.0,American Airlines,AA5037
landed,YUL,A67,CMN,2024-02-26T20:35:00+00:00,2024-02-26T21:02:00+00:00,28.0,Royal Air Maroc,AT209
landed,YUL,A55,CTG,2024-02-26T09:50:00+00:00,2024-02-26T10:19:00+00:00,29.0,Air Transat,TS198
landed,YUL,A55,CUN,2024-02-26T08:10:00+00:00,2024-02-26T08:16:00+00:00,7.0,Air Canada,AC926
landed,YUL,A60,CUN,2024-02-26T13:30:00+00:00,2024-02-26T14:28:00+00:00,58.0,Flair Airlines,F82100
landed,YUL,A65,CUN,2024-02-26T17:15:00+00:00,2024-02-26T17:34:00+00:00,19.0,Air Canada Rouge,RV1884
landed,YUL,A60,CUN,2024-02-26T07:20:00+00:00,2024-02-26T07:44:00+00:00,24.0,Air Transat,TS2538
landed,YUL,A63,CUN,2024-02-26T14:25:00+00:00,2024-02-26T15:05:00+00:00,41.0,Air Transat,TS938
landed,YUL,A68,CUN,2024-02-26T09:30:00+00:00,2024-02-26T10:13:00+00:00,43.0,Sunwing,WG5163
landed,YUL,A68,CUN,2024-02-26T16:00:00+00:00,2024-02-26T16:30:00+00:00,30.0,Sunwing,WG517
landed,YUL,A60,CZM,2024-02-26T09:30:00+00:00,2024-02-26T09:53:00+00:00,24.0,Air Canada Rouge,RV1748
scheduled,YUL,,DCA,2024-02-26T19:50:00+00:00,,21.0,Air Canada,AC825
scheduled,YUL,C82,DCA,2024-02-26T08:30:00+00:00,2024-02-26T10:41:00+00:00,132.0,Air Canada,AC8821
landed,YUL,C76,DCA,2024-02-26T13:45:00+00:00,2024-02-26T15:09:00+00:00,84.0,Air Canada,AC8823
scheduled,YUL,C87,DCA,2024-02-26T19:50:00+00:00,,18.0,Air Canada,AC8825
active,YUL,,DCA,2024-02-26T19:50:00+00:00,,21.0,Jazz,QK825
landed,YUL,A63,DEL,2024-02-26T20:30:00+00:00,2024-02-26T21:12:00+00:00,43.0,Air Canada,AC50
landed,YUL,C79,DEN,2024-02-26T08:05:00+00:00,2024-02-26T08:43:00+00:00,38.0,Air Canada,AC1073
landed,YUL,C81,DFW,2024-02-26T15:50:00+00:00,2024-02-26T16:18:00+00:00,29.0,American Airlines,AA1964
landed,YUL,C56,DFW,2024-02-26T18:40:00+00:00,2024-02-26T19:24:00+00:00,44.0,Air Canada,AC8813
landed,YUL,A58,DOH,2024-02-26T20:50:00+00:00,2024-02-26T21:14:00+00:00,24.0,Qatar Airways,QR764
landed,YUL,C89,DTW,2024-02-26T13:05:00+00:00,2024-02-26T13:21:00+00:00,17.0,Air Canada,AC8581
landed,YUL,A61,ALG,2024-03-26T16:10:00+00:00,2024-03-26T16:27:00+00:00,17.0,Air Algerie,AH2701
active,YUL,,ATL,2024-03-26T05:35:00+00:00,,,empty,
landed,YUL,,ATL,2024-03-26T05:35:00+00:00,2024-03-26T05:34:00+00:00,,Luxwing,BN
landed,YUL,C86,ATL,2024-03-26T13:34:00+00:00,2024-03-26T13:36:00+00:00,2.0,Delta Air Lines,DL1317
landed,YUL,C85,ATL,2024-03-26T07:00:00+00:00,2024-03-26T07:35:00+00:00,36.0,Delta Air Lines,DL1526
landed,YUL,C86,ATL,2024-03-26T18:45:00+00:00,2024-03-26T18:50:00+00:00,6.0,Delta Air Lines,DL2176
active,YUL,A66,AZS,2024-03-26T07:15:00+00:00,2024-03-26T07:42:00+00:00,28.0,Air Transat,TS972
landed,YUL,,BDA,2024-03-26T07:01:00+00:00,2024-03-26T06:55:00+00:00,10.0,Airsprint,
landed,YUL,A55,BOG,2024-03-26T22:45:00+00:00,2024-03-26T22:44:00+00:00,10.0,Air Canada,AC98
landed,YUL,C76,BOS,2024-03-26T08:15:00+00:00,2024-03-26T08:23:00+00:00,9.0,Air Canada,AC748
landed,YUL,C83,BOS,2024-03-26T16:45:00+00:00,2024-03-26T16:51:00+00:00,7.0,Air Canada,AC752
landed,YUL,C77,BOS,2024-03-26T13:10:00+00:00,2024-03-26T14:04:00+00:00,54.0,Air Canada,AC8606
landed,YUL,A67,BRU,2024-03-26T19:50:00+00:00,2024-03-26T20:08:00+00:00,19.0,Air Canada,AC832
active,YUL,,BTV,2024-03-26T16:00:00+00:00,2024-03-26T15:54:00+00:00,,Private owner,
active,YUL,,BTV,2024-03-26T13:30:00+00:00,2024-03-26T14:02:00+00:00,33.0,Bombardier,
active,YUL,,BTV,2024-03-26T14:42:00+00:00,,6.0,NetJets Aviation,1I
active,YUL,A68,CCC,2024-03-26T13:25:00+00:00,2024-03-26T13:55:00+00:00,30.0,Air Transat,TS852
active,YUL,A55,CCC,2024-03-26T06:00:00+00:00,2024-03-26T06:30:00+00:00,30.0,Sunwing,WG6204
landed,YUL,A52,CDG,2024-03-26T22:25:00+00:00,2024-03-26T22:27:00+00:00,2.0,Air Canada,AC870
landed,YUL,A60,CDG,2024-03-26T19:10:00+00:00,2024-03-26T19:18:00+00:00,8.0,Air Canada,AC874
landed,YUL,A57,CDG,2024-03-26T18:00:00+00:00,2024-03-26T18:07:00+00:00,8.0,Air France,AF345
landed,YUL,A55,CDG,2024-03-26T20:05:00+00:00,2024-03-26T20:18:00+00:00,13.0,Air France,AF347
landed,YUL,A63,CDG,2024-03-26T20:20:00+00:00,2024-03-26T20:32:00+00:00,12.0,Air Transat,TS110
landed,YUL,C81,CLT,2024-03-26T14:20:00+00:00,2024-03-26T14:28:00+00:00,8.0,American Airlines,AA5029
landed,YUL,C87,CLT,2024-03-26T07:15:00+00:00,2024-03-26T07:31:00+00:00,17.0,American Airlines,AA5037
landed,YUL,A65,CMN,2024-03-26T19:45:00+00:00,2024-03-26T19:54:00+00:00,9.0,Air Canada,AC72
landed,YUL,A58,CMN,2024-03-26T21:35:00+00:00,2024-03-26T22:07:00+00:00,32.0,Royal Air Maroc,AT209
landed,YUL,A55,CUN,2024-03-26T08:10:00+00:00,2024-03-26T08:17:00+00:00,7.0,Air Canada,AC926
scheduled,YUL,A55,CUN,2024-03-26T13:00:00+00:00,2024-03-26T14:54:00+00:00,114.0,Flair Airlines,F82100
landed,YUL,A56,CUN,2024-03-26T17:10:00+00:00,2024-03-26T17:09:00+00:00,10.0,Air Canada Rouge,RV1884
landed,YUL,A63,CUN,2024-03-26T07:20:00+00:00,2024-03-26T07:40:00+00:00,20.0,Air Transat,TS538
landed,YUL,A66,CUN,2024-03-26T14:25:00+00:00,2024-03-26T15:04:00+00:00,40.0,Air Transat,TS938
landed,YUL,A65,CUN,2024-03-26T09:30:00+00:00,2024-03-26T09:46:00+00:00,16.0,Sunwing,WG5219
landed,YUL,A56,CUN,2024-03-26T07:00:00+00:00,2024-03-26T07:26:00+00:00,26.0,Sunwing,WG5237
landed,YUL,,DCA,2024-03-26T13:45:00+00:00,2024-03-26T13:49:00+00:00,4.0,Air Canada,AC823
landed,YUL,C83,DCA,2024-03-26T08:30:00+00:00,2024-03-26T08:50:00+00:00,20.0,Air Canada,AC8821
scheduled,YUL,C82,DCA,2024-03-26T13:45:00+00:00,,21.0,Air Canada,AC8823
landed,YUL,C88,DCA,2024-03-26T19:50:00+00:00,2024-03-26T20:16:00+00:00,26.0,Air Canada,AC8825
scheduled,YUL,,DCA,2024-03-26T13:45:00+00:00,,,Jazz,QK823
landed,YUL,A56,DEL,2024-03-26T20:45:00+00:00,2024-03-26T20:57:00+00:00,13.0,Air Canada,AC50
landed,YUL,C86,DEN,2024-03-26T08:05:00+00:00,2024-03-26T08:22:00+00:00,18.0,Air Canada,AC1073
landed,YUL,C79,DFW,2024-03-26T18:40:00+00:00,2024-03-26T18:39:00+00:00,10.0,Air Canada,AC1071
landed,YUL,A65,DOH,2024-03-26T21:50:00+00:00,2024-03-26T21:54:00+00:00,5.0,Qatar Airways,QR764
landed,YUL,C85,DTW,2024-03-26T13:05:00+00:00,2024-03-26T13:05:00+00:00,1.0,Air Canada,AC8581
landed,YUL,C80,DTW,2024-03-26T17:10:00+00:00,2024-03-26T17:22:00+00:00,12.0,Delta Air Lines,DL4906
landed,YUL,C84,DTW,2024-03-26T07:10:00+00:00,2024-03-26T07:26:00+00:00,16.0,Delta Air Lines,DL4933
landed,YUL,C84,DTW,2024-03-26T13:06:00+00:00,2024-03-26T13:13:00+00:00,7.0,Delta Air Lines,DL5139
landed,YUL,A61,FDF,2024-02-08T09:00:00+00:00,2024-02-08T09:07:00+00:00,8.0,Air Canada,AC954
landed,YUL,A67,FDF,2024-02-08T07:00:00+00:00,2024-02-08T07:14:00+00:00,15.0,Air Transat,TS738
landed,YUL,C73,FLL,2024-02-08T08:55:00+00:00,2024-02-08T09:20:00+00:00,26.0,Air Canada,AC1002
landed,YUL,C56,FLL,2024-02-08T13:35:00+00:00,2024-02-08T13:59:00+00:00,25.0,Air Canada,AC1004
scheduled,YUL,C82,FLL,2024-02-08T14:55:00+00:00,2024-02-08T17:14:00+00:00,140.0,Flair Airlines,F81100
scheduled,YUL,C79,FLL,2024-02-08T07:40:00+00:00,2024-02-08T09:51:00+00:00,131.0,Air Canada Rouge,RV1600
landed,YUL,C75,FLL,2024-02-08T16:20:00+00:00,2024-02-08T16:29:00+00:00,9.0,Air Canada Rouge,RV1606
landed,YUL,C58,FLL,2024-02-08T06:30:00+00:00,2024-02-08T06:48:00+00:00,19.0,Air Transat,TS844
landed,YUL,C85,FLL,2024-02-08T16:25:00+00:00,2024-02-08T16:37:00+00:00,13.0,Air Transat,TS846
landed,YUL,A61,FRA,2024-02-08T18:05:00+00:00,2024-02-08T18:25:00+00:00,21.0,Air Canada,AC844
active,YUL,,FXE,2024-02-08T11:25:00+00:00,,,Starlink Aviation,Q4324
landed,YUL,A50,GRU,2024-02-08T21:25:00+00:00,2024-02-08T21:40:00+00:00,16.0,Air Canada,AC96
landed,YUL,A52,GVA,2024-02-08T20:25:00+00:00,2024-02-08T20:29:00+00:00,4.0,Air Canada,AC884
scheduled,YUL,A67,HOG,2024-02-08T15:10:00+00:00,2024-02-08T16:14:00+00:00,64.0,Air Transat,TS2358
active,YUL,A61,HOG,2024-02-08T07:00:00+00:00,2024-02-08T07:18:00+00:00,19.0,Sunwing,WG6450
landed,YUL,C81,IAD,2024-02-08T13:05:00+00:00,2024-02-08T13:09:00+00:00,4.0,Air Canada,AC8723
landed,YUL,C80,IAD,2024-02-08T18:30:00+00:00,2024-02-08T18:42:00+00:00,12.0,United Airlines,UA3458
landed,YUL,C80,IAD,2024-02-08T09:15:00+00:00,2024-02-08T09:25:00+00:00,11.0,United Airlines,UA3590
landed,YUL,C76,IAH,2024-02-08T09:50:00+00:00,2024-02-08T10:05:00+00:00,15.0,Air Canada,AC581
active,YUL,C74,JFK,2024-02-08T18:55:00+00:00,,34.0,Air Canada,AC8898
landed,YUL,,JFK,2024-02-08T18:55:00+00:00,2024-02-08T19:29:00+00:00,34.0,Air Canada,AC898
landed,YUL,C83,JFK,2024-02-08T12:20:00+00:00,2024-02-08T13:23:00+00:00,64.0,Delta Air Lines,DL5088
landed,YUL,C86,JFK,2024-02-08T17:55:00+00:00,2024-02-08T18:06:00+00:00,12.0,Delta Air Lines,DL5151
scheduled,YUL,,JFK,2024-02-08T18:55:00+00:00,,21.0,Jazz,QK898
